编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
35,力的合成,2,LDHC,4,composition_of_forces,21,lidehecheng,11
36,力的分解,2,LDFJ,4,resolution_of_forces,20,lidefenjie,10
37,平行四边形定则,3,PXSBXDZ,7,parallelogram_rule,18,pingxingsibianxingdingze,24
38,牛顿第一定律,2,NDDYDL,6,newtons_first_law,17,niudundiyidinglv,16
39,惯性,1,GX,2,inertia,7,guanxing,8
40,质量,1,ZL,2,mass,4,zhiliang,8
41,牛顿第二定律,2,NDDEDL,6,newtons_second_law,18,niudundierdinglv,16
42,牛顿第三定律,2,NDDSDL,6,newtons_third_law,17,niudundisandinglv,17
43,作用力,2,ZYL,3,action_force,12,zuoyongli,9
44,反作用力,2,FZYL,4,reaction_force,14,fanzuoyongli,12
45,超重,2,CZ,2,overweight,10,chaozhong,9
46,失重,2,SZ,2,weightlessness,14,shizhong,8
47,平衡状态,2,PHZT,4,equilibrium_state,17,pinghengzhuangtai,17
48,共点力平衡,3,GDLPH,5,equilibrium_of_concurrent_forces,32,gongdianlipingheng,18
49,曲线运动,2,QXYD,4,curvilinear_motion,18,quxianyundong,13
50,运动的合成,3,YDDHC,5,composition_of_motion,21,yundongdehecheng,16
51,运动的分解,3,YDDFJ,5,resolution_of_motion,20,yundongdefenjie,15
52,平抛运动,2,PPYD,4,horizontal_projectile_motion,28,pingpaoyundong,14
53,圆周运动,2,YZYD,4,circular_motion,15,yuanzhouyundong,15
54,匀速圆周运动,2,YSYZYD,6,uniform_circular_motion,23,yunsuyuanzhouyundong,20
55,线速度,2,XSD,3,linear_velocity,15,xiansudu,8
56,角速度,2,JSD,3,angular_velocity,16,jiaosudu,8
57,周期,1,ZQ,2,period,6,zhouqi,6
58,频率,1,PL,2,frequency,9,pinlv,5
59,向心加速度,2,XXJSD,5,centripetal_acceleration,24,xiangxinjiasudu,15
60,向心力,2,XXL,3,centripetal_force,17,xiangxinli,10
61,万有引力,2,WYYL,4,universal_gravitation,21,wanyouyinli,11
62,万有引力定律,3,WYYLDL,6,law_of_universal_gravitation,28,wanyouyinlidinglv,17
63,重力加速度,2,ZLJSD,5,gravitational_acceleration,26,zhonglijiasudu,14
64,宇宙速度,3,YZSD,4,cosmic_velocity,15,yuzhousudu,10
65,第一宇宙速度,3,DYYZSD,6,first_cosmic_velocity,21,diyiyuzhousudu,14
66,功,1,G,1,work,4,gong,4
67,正功,2,ZG,2,positive_work,13,zhenggong,9
68,负功,2,FG,2,negative_work,13,fugong,6
69,功率,1,GL,2,power,5,gonglv,6
70,动能,1,DN,2,kinetic_energy,14,dongneng,8
71,重力势能,2,ZLSN,4,gravitational_potential_energy,30,zhonglishineng,14
72,弹性势能,2,TXSN,4,elastic_potential_energy,24,tanxingshineng,14
73,机械能,1,JXN,3,mechanical_energy,17,jixieneng,9
74,动能定理,2,DNDL,4,work_energy_theorem,19,dongnengdingli,14
75,机械能守恒定律,3,JXNSHDL,7,law_of_conservation_of_mechanical_energy,40,jixienengshouhengdinglv,23
76,动量,2,DL,2,momentum,8,dongliang,9
77,冲量,2,CL,2,impulse,7,chongliang,10
78,动量定理,3,DLDL,4,momentum_theorem,16,dongliangdingli,15
79,动量守恒定律,3,DLSHDL,6,law_of_conservation_of_momentum,31,dongliangshouhengdinglv,23
80,碰撞,2,PZ,2,collision,9,pengzhuang,10
81,弹性碰撞,3,TXPZ,4,elastic_collision,17,tanxingpengzhuang,17
82,非弹性碰撞,3,FTXPZ,5,inelastic_collision,19,feitanxingpengzhuang,20
83,简谐运动,3,JXYD,4,simple_harmonic_motion,22,jianxieyundong,14
84,振幅,2,ZF,2,amplitude,9,zhenfu,6
85,机械振动,2,JXZD,4,mechanical_vibration,20,jixiezhendong,13
86,机械波,2,JXB,3,mechanical_wave,15,jixiebo,7
87,横波,2,HB,2,transverse_wave,15,hengbo,6
88,纵波,2,ZB,2,longitudinal_wave,17,zongbo,6
89,波长,2,BC,2,wavelength,10,bochang,7
90,波速,2,BS,2,wave_speed,10,bosu,4
