编号,概念中文名,难度,中文首字母,中文首字母串长度,概念英文名,英文字符串长度,概念中文拼音,拼音字符串长度
50,κMinkowski时空,10,MINKOWSKISK,11,minkowskishikong,16,minkowskishikong,16
51,κPoincare代数,10,POINCAREDS,10,poincaredaishu,14,poincaredaishu,14
52,双特殊相对论,10,STSXDL,6,shuangteshuxiangduilun,22,shuangteshuxiangduilun,22
53,量子群对称,10,LZQDC,5,liangziqunduicheng,18,liangziqunduicheng,18
54,Hopf代数协变,10,HOPFDSXB,8,hopfdaishuxiebian,17,hopfdaishuxiebian,17
55,Drinfeld扭曲,10,DRINFELDNQ,10,drinfeldniuqu,13,drinfeldniuqu,13
56,扭曲Poincare对称,10,NQPOINCAREDC,12,niuqupoincareduicheng,21,niuqupoincareduicheng,21
57,非对易黑洞,10,FDYHD,5,feiduiyiheidong,15,feiduiyiheidong,15
58,非对易宇宙学,10,FDYYZX,6,feiduiyiyuzhouxue,17,feiduiyiyuzhouxue,17
59,谱维数流动,10,PWSLD,5,puweishuliudong,15,puweishuliudong,15
60,最小长度,10,ZXZD,4,zuixiaozhangdu,14,zuixiaozhangdu,14
61,广义不确定关系,10,GYBQDGX,7,guangyibuquedingguanxi,22,guangyibuquedingguanxi,22
62,非交换坐标代数,10,FJHZBDS,7,feijiaohuanzuobiaodaishu,24,feijiaohuanzuobiaodaishu,24
63,导子微分演算,10,DZWFYS,6,daoziweifenyansuan,18,daoziweifenyansuan,18
64,普适微分形式,10,PSWFXS,6,pushiweifenxingshi,18,pushiweifenxingshi,18
65,非对易联络,10,FDYLL,5,feiduiyilianluo,15,feiduiyilianluo,15
66,非对易曲率,10,FDYQL,5,feiduiyiqulv,12,feiduiyiqulv,12
67,非对易YangMills,10,FDYYANGMILLS,12,feiduiyiyangmills,17,feiduiyiyangmills,17
68,瞬子模空间,10,SZMKJ,5,shunzimokongjian,16,shunzimokongjian,16
69,ADHM构造,10,ADHMGZ,6,adhmgouzao,10,adhmgouzao,10
70,Nekrasov配分函数,10,NEKRASOVPFHS,12,nekrasovpeifenhanshu,20,nekrasovpeifenhanshu,20
71,Omega背景,10,OMEGABJ,7,omegabeijing,12,omegabeijing,12
72,非对易孤子,10,FDYGZ,5,feiduiyiguzi,12,feiduiyiguzi,12
73,投影算符孤子,10,TYSFGZ,6,touyingsuanfuguzi,17,touyingsuanfuguzi,17
74,量子Hall流体,10,LZHALLLT,8,liangzihallliuti,16,liangzihallliuti,16
75,ChernSimons矩阵模型,10,CHERNSIMONSJZMX,15,chernsimonsjuzhenmoxing,23,chernsimonsjuzhenmoxing,23
76,非对易ChernSimons,10,FDYCHERNSIMONS,14,feiduiyichernsimons,19,feiduiyichernsimons,19
77,边界WZW模型,10,BJWZWMX,7,bianjiewzwmoxing,16,bianjiewzwmoxing,16
78,NCOS理论,10,NCOSLL,6,ncoslilun,9,ncoslilun,9
79,开膜理论,10,KMLL,4,kaimolilun,10,kaimolilun,10
80,OM理论,10,OMLL,4,omlilun,7,omlilun,7
81,D膜非对易世界体,10,DMFDYSJT,8,dmofeiduiyishijieti,19,dmofeiduiyishijieti,19
82,T对偶非对易环面,10,TDOFDYHM,8,tduioufeiduiyihuanmian,22,tduioufeiduiyihuanmian,22
83,叶状空间C星代数,10,YZKJCXDS,8,yezhuangkongjiancxingdaishu,27,yezhuangkongjiancxingdaishu,27
84,群胚C星代数,10,QPCXDS,6,qunpeicxingdaishu,17,qunpeicxingdaishu,17
85,谱距离,10,PJL,3,pujuli,6,pujuli,6
86,量子度量空间,10,LZDLKJ,6,liangziduliangkongjian,22,liangziduliangkongjian,22
87,Rieffel形变,10,RIEFFELXB,9,rieffelxingbian,15,rieffelxingbian,15
88,ConnesMoscovici代数,10,CONNESMOSCOVICIDS,17,connesmoscovicidaishu,21,connesmoscovicidaishu,21
89,局部指标公式,10,JBZBGS,6,jubuzhibiaogongshi,18,jubuzhibiaogongshi,18
90,非对易残数,10,FDYCS,5,feiduiyicanshu,14,feiduiyicanshu,14
91,热核展开,10,RHZK,4,rehezhankai,11,rehezhankai,11
92,谱维数,10,PWS,3,puweishu,8,puweishu,8
93,非对易重整化,10,FDYZZH,6,feiduiyizhongzhenghua,21,feiduiyizhongzhenghua,21
94,相空间非对易,10,XKJFDY,6,xiangkongjianfeiduiyi,21,xiangkongjianfeiduiyi,21
95,θ展开,10,ZK,2,zhankai,7,zhankai,7
96,Kontsevich星积,10,KONTSEVICHXJ,12,kontsevichxingji,16,kontsevichxingji,16
97,泊松流形量子化,10,PSLXLZH,7,posongliuxingliangzihua,23,posongliuxingliangzihua,23
98,非对易坐标谱,10,FDYZBP,6,feiduiyizuobiaopu,17,feiduiyizuobiaopu,17
99,非对易坐标模,10,FDYZBM,6,feiduiyizuobiaomo,17,feiduiyizuobiaomo,17
100,非对易坐标流,10,FDYZBL,6,feiduiyizuobiaoliu,18,feiduiyizuobiaoliu,18
101,非对易坐标联络,10,FDYZBLL,7,feiduiyizuobiaolianluo,22,feiduiyizuobiaolianluo,22
102,非对易坐标曲率,10,FDYZBQL,7,feiduiyizuobiaoqulv,19,feiduiyizuobiaoqulv,19
103,非对易坐标配分函数,10,FDYZBPFHS,9,feiduiyizuobiaopeifenhanshu,27,feiduiyizuobiaopeifenhanshu,27
104,非对易坐标规范场,10,FDYZBGFC,8,feiduiyizuobiaoguifanchang,26,feiduiyizuobiaoguifanchang,26
105,非对易坐标有效作用量,10,FDYZBYXZYL,10,feiduiyizuobiaoyouxiaozuoyongliang,34,feiduiyizuobiaoyouxiaozuoyongliang,34
106,非对易坐标孤子,10,FDYZBGZ,7,feiduiyizuobiaoguzi,19,feiduiyizuobiaoguzi,19
107,非对易坐标对称性,10,FDYZBDCX,8,feiduiyizuobiaoduichengxing,27,feiduiyizuobiaoduichengxing,27
108,非对易坐标指标,10,FDYZBZB,7,feiduiyizuobiaozhibiao,22,feiduiyizuobiaozhibiao,22
109,非对易坐标重整化,10,FDYZBZZH,8,feiduiyizuobiaozhongzhenghua,28,feiduiyizuobiaozhongzhenghua,28
110,非对易时空谱,10,FDYSKP,6,feiduiyishikongpu,17,feiduiyishikongpu,17
111,非对易时空模,10,FDYSKM,6,feiduiyishikongmo,17,feiduiyishikongmo,17
112,非对易时空流,10,FDYSKL,6,feiduiyishikongliu,18,feiduiyishikongliu,18
